age,gender,education_level,job_title,years_of_experience,salary,native_country,relationship
-0.08154113265466593,1,0,91,-0.5107966227064322,-1.2376693360090134,38,1
0.7064742545862456,0,3,158,0.8096511337756135,-0.6692963799026548,38,4
1.3631537439536718,1,5,8,1.3048190424563806,1.983110748593686,38,1
-0.4755488262751217,0,0,23,-0.8409085618269436,-1.2376693360090134,38,0
0.31246656096578984,1,0,55,-0.1806846835859208,-1.0482116839735605,38,3
0.9691460503332161,0,3,146,0.9747071033358692,-0.29038107583174894,38,3
-0.7382206220220923,1,0,16,-1.0059645313871994,-1.4271269880444664,38,1
1.1004819482067014,0,3,135,1.139763072896125,-0.100923423796296,38,3
0.4438024588392751,1,0,180,0.14942725553459063,-0.38510990184947536,38,0
2.1511691311945835,0,0,182,2.295154859817915,0.2779918802746098,38,0
-0.21287703052815118,1,3,125,-0.3457406531461765,-0.47983872786720183,38,3
-1.3949001113895185,0,0,72,-1.253548485727583,-1.5218558140621927,38,0
-0.3442129284016365,1,3,133,-0.3457406531461765,-0.38510990184947536,38,4
0.8378101524597309,0,0,100,1.139763072896125,-0.9534828579558341,38,0
1.888497335447613,1,5,104,1.9650429206974036,1.0358224884164215,38,1
-0.606884724148607,0,0,71,-0.8409085618269436,-1.33239816202674,38,4
0.18113066309230458,1,3,156,0.3144832250948464,0.08853422823915691,38,4
1.1004819482067014,0,0,119,1.4698750120166364,-0.29038107583174894,38,4
2.545176824815039,1,3,34,2.790322768498682,1.2252801404518743,38,3
-0.08154113265466593,0,0,76,-0.5107966227064322,-1.2376693360090134,38,3
0.5751383567127604,1,0,13,0.4795391946551021,-0.6692963799026548,38,1
1.3631537439536718,0,5,166,1.3048190424563806,0.46744953231006275,38,4
-1.0008924177690628,1,0,57,-1.0059645313871994,-1.4271269880444664,38,1
0.4438024588392751,0,3,136,0.14942725553459063,-0.38510990184947536,38,5
1.4944896418271572,1,0,120,1.6349309815768922,-0.100923423796296,38,3
-0.21287703052815118,0,0,95,-0.6758525922666879,-1.2376693360090134,20,0
0.04979476521881932,1,3,168,-0.015628714025665073,-0.19565224981402246,38,0
2.1511691311945835,0,3,35,2.1300988902576594,0.8463648363809686,38,0
-0.606884724148607,1,0,90,-0.8409085618269436,-1.33239816202674,38,4
0.8378101524597309,0,3,170,0.6445951642153578,-0.29038107583174894,38,1
1.7571614375741276,1,5,162,2.295154859817915,0.8463648363809686,38,0
-0.8695565198955775,1,0,84,-1.171020500947455,-1.5218558140621927,38,0
0.7064742545862456,0,0,2,0.3144832250948464,-1.142940509991287,38,1
1.6258255397006425,1,3,160,1.7999869511371478,0.46744953231006275,38,0
-0.4755488262751217,0,0,74,-0.6758525922666879,-1.2376693360090134,38,0
0.31246656096578984,1,0,64,-0.1806846835859208,-1.0482116839735605,38,5
1.2318178460801867,0,3,157,0.9747071033358692,0.08853422823915691,38,0
-0.7382206220220923,1,0,59,-1.0059645313871994,-1.4271269880444664,38,0
0.9691460503332161,0,3,149,0.8096511337756135,-0.100923423796296,11,3
-0.08154113265466593,1,0,87,-0.5107966227064322,-1.2376693360090134,38,0
1.7571614375741276,1,0,164,1.9650429206974036,0.3727207062923363,38,0
-1.1322283156425479,0,3,75,-1.0884925161673273,-1.4271269880444664,38,3
0.04979476521881932,1,0,125,-0.015628714025665073,-0.47983872786720183,38,1
1.1004819482067014,0,5,130,1.3048190424563806,0.6569071843455156,38,4
-0.3442129284016365,1,0,80,-0.6758525922666879,-1.0482116839735605,38,0
0.5751383567127604,0,0,124,0.3144832250948464,-0.6692963799026548,38,0
1.4944896418271572,1,3,37,1.7999869511371478,1.130551314434148,38,1
-0.606884724148607,0,0,81,-0.8409085618269436,-1.33239816202674,38,1
0.31246656096578984,1,3,126,0.4795391946551021,0.08853422823915691,38,5
1.2318178460801867,0,5,154,1.6349309815768922,0.46744953231006275,38,0
-1.0008924177690628,1,0,63,-1.0059645313871994,-1.5218558140621927,38,4
0.4438024588392751,0,3,146,0.14942725553459063,-0.38510990184947536,38,0
1.3631537439536718,1,0,144,0.9747071033358692,-0.100923423796296,38,3
-0.21287703052815118,0,0,69,-0.5107966227064322,-1.2376693360090134,38,1
-0.08154113265466593,1,3,153,-0.1806846835859208,-0.006194597778569542,38,1
2.282505029068069,0,5,33,2.4602108293781706,1.3200089664696009,38,4
-0.7382206220220923,1,0,88,-1.0059645313871994,-1.4271269880444664,38,1
0.7064742545862456,0,0,165,0.6445951642153578,-0.47983872786720183,38,0
1.888497335447613,1,3,36,2.1300988902576594,1.130551314434148,38,0
-0.4755488262751217,0,0,62,-0.8409085618269436,-1.33239816202674,38,0
0.18113066309230458,1,0,147,-0.1806846835859208,-0.6692963799026548,38,3
0.9691460503332161,0,3,140,0.8096511337756135,0.08853422823915691,38,0
-0.8695565198955775,1,0,60,-1.0884925161673273,-1.5218558140621927,38,0
0.8378101524597309,0,0,123,0.9747071033358692,-0.100923423796296,38,0
1.6258255397006425,1,5,163,1.6349309815768922,0.6569071843455156,38,0
-0.3442129284016365,0,0,70,-0.6758525922666879,-1.2376693360090134,38,4
0.04979476521881932,1,3,169,0.14942725553459063,-0.19565224981402246,38,1
2.1511691311945835,0,3,30,1.9650429206974036,1.2252801404518743,38,0
-0.606884724148607,1,0,73,-1.0059645313871994,-1.4271269880444664,38,1
1.2318178460801867,1,0,160,1.3048190424563806,0.46744953231006275,38,0
-1.0008924177690628,0,3,65,-1.0884925161673273,-1.33239816202674,38,4
0.18113066309230458,1,0,151,-0.1806846835859208,-0.5745675538849283,38,0
1.1004819482067014,0,5,149,1.6349309815768922,0.46744953231006275,38,0
-0.3442129284016365,1,0,57,-0.6758525922666879,-1.2376693360090134,38,0
0.5751383567127604,0,0,139,0.3144832250948464,-0.6692963799026548,38,0
1.6258255397006425,1,3,35,1.9650429206974036,1.0358224884164215,38,0
-0.606884724148607,0,0,84,-1.0059645313871994,-1.4271269880444664,38,3
0.4438024588392751,1,3,125,0.14942725553459063,-0.19565224981402246,38,0
1.3631537439536718,0,5,171,1.139763072896125,0.5621783583277892,38,3
-0.8695565198955775,1,0,79,-1.0059645313871994,-1.4271269880444664,38,1
0.31246656096578984,0,0,150,-0.015628714025665073,-0.5745675538849283,38,4
1.2318178460801867,1,0,143,0.9747071033358692,0.2779918802746098,38,0
-0.08154113265466593,0,3,133,-0.3457406531461765,-0.38510990184947536,38,1
0.04979476521881932,1,0,161,0.14942725553459063,-0.29038107583174894,38,1
2.1511691311945835,0,5,38,2.295154859817915,1.2252801404518743,0,1
-0.7382206220220923,1,0,76,-1.0884925161673273,-1.5218558140621927,38,1
0.7064742545862456,0,0,122,0.6445951642153578,-0.38510990184947536,38,0
1.7571614375741276,1,3,27,1.7999869511371478,1.0358224884164215,38,1
-0.4755488262751217,0,0,85,-0.8409085618269436,-1.33239816202674,38,1
0.04979476521881932,1,0,156,-0.1806846835859208,-0.38510990184947536,38,1
0.8378101524597309,0,3,141,0.8096511337756135,0.08853422823915691,38,4
-0.7382206220220923,1,0,59,-1.0059645313871994,-1.4271269880444664,38,4
0.9691460503332161,0,0,147,0.4795391946551021,-0.47983872786720183,38,1
1.4944896418271572,1,5,128,1.4698750120166364,0.7516360103632421,38,5
-0.21287703052815118,0,0,56,-0.5107966227064322,-1.142940509991287,38,1
0.18113066309230458,1,3,168,0.14942725553459063,-0.100923423796296,38,0
2.019833233321098,0,3,32,2.1300988902576594,1.2252801404518743,38,0
-0.4755488262751217,1,0,58,-0.8409085618269436,-1.33239816202674,38,0
1.3631537439536718,1,0,164,1.3048190424563806,0.2779918802746098,38,1
-0.8695565198955775,0,3,89,-1.0884925161673273,-1.33239816202674,38,4
0.31246656096578984,1,0,124,-0.1806846835859208,-0.47983872786720183,38,0
0.9691460503332161,0,5,148,1.4698750120166364,0.8463648363809686,38,0
-0.3442129284016365,1,0,71,-0.6758525922666879,-1.2376693360090134,38,0
0.7064742545862456,0,0,153,0.3144832250948464,0.08853422823915691,38,0
1.7571614375741276,1,3,30,1.9650429206974036,1.0358224884164215,38,5
-0.4755488262751217,0,0,73,-1.0059645313871994,-1.4271269880444664,38,0
0.5751383567127604,1,3,142,0.14942725553459063,-0.100923423796296,38,1
1.4944896418271572,0,5,154,1.139763072896125,0.6569071843455156,38,3
-0.7382206220220923,1,0,60,-1.0059645313871994,-1.4271269880444664,38,4
0.18113066309230458,0,0,146,-0.015628714025665073,-0.5745675538849283,38,0
1.3631537439536718,1,0,169,0.9747071033358692,0.2779918802746098,38,3
0.04979476521881932,0,3,132,-0.3457406531461765,-0.29038107583174894,38,0
0.18113066309230458,1,0,158,0.14942725553459063,-0.38510990184947536,38,1
2.1511691311945835,0,5,35,2.295154859817915,1.2252801404518743,25,2
-0.606884724148607,1,0,61,-1.0884925161673273,-1.5218558140621927,38,1
0.8378101524597309,0,0,165,0.6445951642153578,-0.29038107583174894,38,1
1.888497335447613,1,3,34,1.7999869511371478,1.0358224884164215,29,0
-0.3442129284016365,0,0,86,-0.8409085618269436,-1.33239816202674,29,1
-0.08154113265466593,1,0,155,-0.1806846835859208,-0.29038107583174894,38,4
1.1004819482067014,0,3,140,0.8096511337756135,0.46744953231006275,38,0
-0.7382206220220923,1,0,69,-1.0059645313871994,-1.4271269880444664,38,0
0.8378101524597309,0,0,149,0.4795391946551021,-0.19565224981402246,38,0
1.6258255397006425,1,5,130,1.6349309815768922,0.8463648363809686,38,0
-0.08154113265466593,0,0,78,-0.5107966227064322,-0.8587540319381076,38,0
0.4438024588392751,1,3,167,0.14942725553459063,0.08853422823915691,38,1
2.282505029068069,0,3,33,2.1300988902576594,1.4147377924873272,38,0
-0.4755488262751217,1,0,75,-0.8409085618269436,-1.33239816202674,38,3
1.2318178460801867,1,0,160,1.139763072896125,0.08853422823915691,38,0
-0.8695565198955775,0,3,82,-1.0884925161673273,-1.2376693360090134,36,4
0.18113066309230458,1,0,151,-0.015628714025665073,-0.5745675538849283,38,0
1.1004819482067014,0,5,149,0.8096511337756135,0.46744953231006275,38,0
-0.21287703052815118,1,0,84,-0.8409085618269436,-1.33239816202674,38,4
0.4438024588392751,0,0,133,0.14942725553459063,-0.29038107583174894,38,0
1.4944896418271572,1,3,168,1.3048190424563806,0.46744953231006275,14,4
-0.08154113265466593,0,0,76,-0.5107966227064322,-0.8587540319381076,38,1
0.7064742545862456,1,0,150,0.3144832250948464,0.08853422823915691,38,0
1.3631537439536718,0,5,137,1.6349309815768922,0.8463648363809686,38,3
-0.606884724148607,1,0,59,-1.0884925161673273,-1.4271269880444664,38,0
0.5751383567127604,0,0,156,0.3144832250948464,0.08853422823915691,38,3
1.6258255397006425,1,5,128,1.7999869511371478,0.6569071843455156,38,0
0.04979476521881932,0,0,72,-0.3457406531461765,-0.8587540319381076,38,3
0.31246656096578984,1,0,153,-0.015628714025665073,-0.38510990184947536,38,5
2.019833233321098,0,3,34,2.1300988902576594,1.2252801404518743,38,0
-0.3442129284016365,1,0,69,-0.8409085618269436,-1.2376693360090134,38,3
0.9691460503332161,0,0,158,0.4795391946551021,-0.38510990184947536,38,0
1.7571614375741276,1,3,35,1.9650429206974036,1.0358224884164215,38,0
-0.4755488262751217,0,0,73,-1.0059645313871994,-1.4271269880444664,38,3
0.5751383567127604,1,3,142,0.14942725553459063,-0.100923423796296,38,1
1.4944896418271572,0,5,154,1.139763072896125,0.6569071843455156,38,0
-0.7382206220220923,1,0,60,-1.0059645313871994,-1.4271269880444664,0,1
0.18113066309230458,0,0,146,-0.015628714025665073,-0.5745675538849283,38,3
1.3631537439536718,1,0,169,0.9747071033358692,0.2779918802746098,38,2
0.04979476521881932,0,3,132,-0.3457406531461765,-0.29038107583174894,38,1
0.18113066309230458,1,0,158,0.14942725553459063,-0.38510990184947536,38,1
2.1511691311945835,0,5,35,2.295154859817915,1.2252801404518743,38,1
-0.606884724148607,1,0,61,-1.0884925161673273,-2.178326578365037,38,1
0.4438024588392751,0,0,134,0.3144832250948464,0.08853422823915691,38,1
1.6258255397006425,1,5,130,1.6349309815768922,0.8463648363809686,38,1
-0.3442129284016365,0,0,73,-0.8409085618269436,-1.2376693360090134,38,3
1.1004819482067014,1,0,153,0.6445951642153578,-0.100923423796296,38,1
-0.606884724148607,0,0,84,-1.0884925161673273,-1.4271269880444664,38,0
0.31246656096578984,1,0,150,-0.015628714025665073,-0.38510990184947536,38,0
1.3631537439536718,0,3,138,1.139763072896125,0.46744953231006275,38,0
-0.08154113265466593,1,0,78,-0.6758525922666879,-1.0482116839735605,38,3
0.7064742545862456,0,0,147,0.14942725553459063,-0.100923423796296,38,5
1.4944896418271572,1,5,129,1.3048190424563806,0.6569071843455156,38,0
-0.21287703052815118,0,0,74,-0.6758525922666879,-1.0482116839735605,38,0
0.4438024588392751,1,0,133,-0.015628714025665073,-0.47983872786720183,38,5
1.7571614375741276,0,3,34,1.9650429206974036,1.2252801404518743,38,1
-0.4755488262751217,1,0,59,-1.0059645313871994,-1.4271269880444664,38,0
0.5751383567127604,0,0,160,0.14942725553459063,0.08853422823915691,38,3
1.6258255397006425,1,5,128,1.4698750120166364,0.8463648363809686,38,1
0.04979476521881932,0,0,69,-0.5107966227064322,-0.8587540319381076,38,3
0.31246656096578984,1,0,156,-0.015628714025665073,-0.38510990184947536,38,0
2.019833233321098,0,3,35,2.1300988902576594,1.2252801404518743,38,1
-0.3442129284016365,1,0,76,-0.8409085618269436,-1.2376693360090134,38,0
0.9691460503332161,0,0,158,0.4795391946551021,-0.38510990184947536,38,0
1.7571614375741276,1,3,34,1.7999869511371478,1.0358224884164215,38,1
-0.606884724148607,0,0,60,-1.0884925161673273,-1.5218558140621927,38,4
0.18113066309230458,1,0,134,0.14942725553459063,-0.29038107583174894,38,0
1.3631537439536718,0,5,154,1.139763072896125,0.6569071843455156,38,1
-0.08154113265466593,1,0,59,-0.6758525922666879,-1.0482116839735605,38,3
0.18113066309230458,0,0,146,-0.015628714025665073,-0.5745675538849283,38,0
1.3631537439536718,1,0,169,0.8096511337756135,0.2779918802746098,38,0
-0.21287703052815118,1,0,79,-0.6758525922666879,-0.9534828579558341,38,1
0.5751383567127604,0,0,125,0.3144832250948464,-0.100923423796296,38,0
2.019833233321098,1,5,35,2.1300988902576594,1.2252801404518743,38,0
-0.606884724148607,0,0,75,-1.0059645313871994,-1.4271269880444664,38,0
0.18113066309230458,1,0,126,-0.1806846835859208,-0.47983872786720183,38,4
1.4944896418271572,0,3,137,0.9747071033358692,0.46744953231006275,38,0
-0.08154113265466593,1,0,69,-0.6758525922666879,-1.0482116839735605,38,4
0.8378101524597309,0,0,149,0.6445951642153578,0.2779918802746098,8,0
1.3631537439536718,1,5,130,1.3048190424563806,0.8463648363809686,38,3
-0.4755488262751217,0,0,77,-1.0059645313871994,-1.4271269880444664,38,1
0.4438024588392751,1,0,146,0.14942725553459063,-0.29038107583174894,38,2
1.888497335447613,0,3,31,1.9650429206974036,1.2252801404518743,38,0
-0.3442129284016365,1,0,80,-0.8409085618269436,-1.142940509991287,32,2
0.5751383567127604,0,0,152,0.14942725553459063,0.08853422823915691,38,4
1.4944896418271572,1,5,129,1.3048190424563806,0.6569071843455156,38,3
-0.08154113265466593,0,0,74,-0.5107966227064322,-0.8587540319381076,38,3
0.31246656096578984,1,0,125,-0.015628714025665073,-0.38510990184947536,0,4
2.019833233321098,0,3,34,2.1300988902576594,1.2252801404518743,38,3
-0.3442129284016365,1,0,76,-0.8409085618269436,-1.2376693360090134,38,3
1.1004819482067014,0,0,160,0.6445951642153578,0.08853422823915691,38,0
1.7571614375741276,1,3,34,1.7999869511371478,1.0358224884164215,39,0
-0.606884724148607,0,0,60,-1.0884925161673273,-1.5218558140621927,38,0
0.18113066309230458,1,0,134,0.14942725553459063,-0.29038107583174894,38,3
1.3631537439536718,0,5,154,1.139763072896125,0.6569071843455156,38,0
-0.08154113265466593,1,0,59,-0.6758525922666879,-1.0482116839735605,38,4
0.18113066309230458,0,0,146,-0.015628714025665073,-0.5745675538849283,38,5
1.3631537439536718,1,0,169,0.8096511337756135,0.2779918802746098,38,1
0.04979476521881932,0,3,132,-0.3457406531461765,-0.6692963799026548,38,1
0.31246656096578984,1,0,150,-0.015628714025665073,-0.38510990184947536,38,1
-0.4755488262751217,0,0,70,-1.0059645313871994,-1.4271269880444664,38,0
0.4438024588392751,1,0,126,0.3144832250948464,0.08853422823915691,38,0
1.4944896418271572,0,3,149,1.3048190424563806,0.8463648363809686,38,1
-0.21287703052815118,1,0,68,-0.6758525922666879,-0.9534828579558341,38,0
0.7064742545862456,0,0,160,0.6445951642153578,0.2779918802746098,38,0
1.7571614375741276,1,5,29,1.9650429206974036,1.2252801404518743,25,0
-0.606884724148607,0,0,72,-1.0059645313871994,-1.4271269880444664,32,3
0.31246656096578984,1,0,153,0.14942725553459063,-0.29038107583174894,38,0
1.2318178460801867,0,5,130,1.139763072896125,0.6569071843455156,38,4
-0.21287703052815118,1,0,73,-0.8409085618269436,-1.142940509991287,38,3
0.5751383567127604,0,0,125,0.3144832250948464,-0.100923423796296,38,0
1.888497335447613,1,3,34,2.1300988902576594,1.2252801404518743,0,0
-0.3442129284016365,0,0,60,-0.8409085618269436,-1.2376693360090134,38,3
0.8378101524597309,1,0,133,0.6445951642153578,0.2779918802746098,38,3
1.4944896418271572,0,5,171,1.3048190424563806,0.8463648363809686,38,0
-0.08154113265466593,1,0,79,-0.6758525922666879,-1.0482116839735605,38,4
0.31246656096578984,0,0,149,-0.015628714025665073,-0.38510990184947536,38,0
1.7571614375741276,1,3,35,1.7999869511371478,1.0358224884164215,38,4
-0.606884724148607,0,0,80,-1.0059645313871994,-1.4271269880444664,6,4
0.04979476521881932,1,0,152,-0.1806846835859208,-0.47983872786720183,38,4
1.3631537439536718,0,5,125,1.139763072896125,0.6569071843455156,38,0
-0.08154113265466593,1,0,75,-0.5107966227064322,-0.8587540319381076,38,4
0.18113066309230458,0,0,134,-0.015628714025665073,-0.47983872786720183,38,0
1.2318178460801867,1,3,34,1.6349309815768922,1.0358224884164215,38,1
-0.3442129284016365,0,0,69,-0.8409085618269436,-1.2376693360090134,25,0
0.9691460503332161,1,0,156,0.9747071033358692,0.6569071843455156,38,0
1.3631537439536718,0,5,129,1.3048190424563806,0.8463648363809686,38,0
-0.08154113265466593,1,0,59,-0.6758525922666879,-1.0482116839735605,38,1
0.18113066309230458,0,0,146,-0.015628714025665073,-0.5745675538849283,38,4
1.4944896418271572,1,3,29,1.7999869511371478,1.2252801404518743,38,0
-0.7382206220220923,0,0,78,-1.171020500947455,-1.5218558140621927,38,3
0.31246656096578984,1,0,126,-0.015628714025665073,-0.100923423796296,38,4
1.3631537439536718,0,5,130,1.3048190424563806,0.8463648363809686,25,4
-0.3442129284016365,1,0,73,-0.8409085618269436,-1.142940509991287,38,3
0.5751383567127604,0,0,125,0.3144832250948464,-0.100923423796296,38,4
1.888497335447613,1,3,34,2.1300988902576594,1.2252801404518743,38,5
-0.3442129284016365,0,0,60,-0.8409085618269436,-1.2376693360090134,38,0
0.8378101524597309,1,0,133,0.6445951642153578,0.2779918802746098,38,0
1.4944896418271572,0,5,171,1.3048190424563806,0.8463648363809686,38,1
-0.08154113265466593,1,0,79,-0.6758525922666879,-1.0482116839735605,38,0
0.31246656096578984,0,0,149,-0.015628714025665073,-0.38510990184947536,38,1
1.7571614375741276,1,3,35,1.7999869511371478,1.0358224884164215,38,3
-0.606884724148607,0,0,80,-1.0059645313871994,-1.4271269880444664,38,0
0.04979476521881932,1,0,152,-0.1806846835859208,-0.47983872786720183,38,1
1.3631537439536718,0,5,125,1.139763072896125,0.6569071843455156,38,2
-0.08154113265466593,1,0,75,-0.5107966227064322,-0.8587540319381076,38,3
0.18113066309230458,0,0,134,-0.015628714025665073,-0.47983872786720183,38,0
1.2318178460801867,1,3,34,1.6349309815768922,1.0358224884164215,38,0
-0.3442129284016365,0,0,69,-0.8409085618269436,-1.2376693360090134,38,0
